datetime,0.7_0.6_0.6_3.0_10.0,0.7_0.6_0.6_2.0_10.0,0.7_0.6_0.6_1.0_10.0_4h,0.7_0.6_0.6_1.0_10.0_8h,0.8_0.7_0.7_1.0_10.0_8h,0.7_0.7_0.6_1.0_10.0_8h,0.7_0.7_0.6_2.0_10.0_8h,0.7_0.7_0.4_2.0_10.0_8h,0.7_0.7_0.4_3.0_10.0_8h,0.7_0.7_0.4_3.5_10.0_8h,0.7_0.7_0.4_3.5_10.0_4h,0.7_0.7_0.4_3.0_10.0_4h,0.7_0.7_0.4_3.0_10.0_8h_30,0.7_0.7_0.4_3.5_10.0_8h_30,0.7_0.7_0.4_3.5_10.0_12h_30,0.7_0.7_0.4_3.5_10.0_12h_10,0.7_0.7_0.4_3.0_10.0_12h_10,0.7_0.7_0.4_2.5_10.0_12h_10,0.7_0.7_0.5_3.0_10.0_12h_10,0.7_0.7_0.3_3.0_10.0_12h_10,0.7_0.7_0.6_3.0_10.0_12h_10,0.7_0.7_0.4_3.0_10.0_1d_10,0.7_0.7_0.4_2.5_10.0_1d_10,0.7_0.7_0.5_3.0_10.0_1d_10,0.7_0.7_0.6_3.0_10.0_1d_10,0.7_0.7_0.5_2.5_10.0_1d_10,0.7_0.7_0.5_2.0_10.0_1d_10,0.7_0.7_0.5_1.5_10.0_1d_10,0.6_0.6_0.5_2.0_10.0_1d_10,0.6_0.6_0.5_2.5_10.0_1d_10,0.6_0.6_0.5_3.0_10.0_1d_10,0.6_0.6_0.5_3.5_10.0_1d_10,0.7_0.6_0.5_3.0_10.0_1d_10
2020-04-25 12:00:00,0.0,-0.002,-0.002,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2020-04-25 16:00:00,0.0,0.0,0.0,-0.0069134912696996,0.0,0.0068505231056829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2020-04-25 20:00:00,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2020-04-26 00:00:00,0.0,0.0,0.0,-0.002,0.0,-0.0064330997382986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-26 04:00:00,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2020-04-26 08:00:00,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2020-04-26 12:00:00,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2020-04-26 16:00:00,-0.0099832578044567,-0.0099832578044567,-0.0099832578044567,-0.0085378386009046,0.0,-0.0030445033785274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2020-04-26 20:00:00,-0.002,-0.002,-0.0016805968670031,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2020-04-27 00:00:00,0.0,0.0,-0.002,-0.002,0.0,-0.0063825363931892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-27 04:00:00,0.0,0.0,-0.0011943481138521,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2020-04-27 08:00:00,0.0,0.0,-0.002,-0.0032781794858941,0.0,-0.0059150203931612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2020-04-27 12:00:00,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2020-04-27 16:00:00,0.0,0.0,0.000663144980431,-0.0019999999999999,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2020-04-27 20:00:00,0.0,0.0,-0.002,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2020-04-28 00:00:00,0.0,0.0,0.0,0.0,0.0,-0.0038850412387088,-0.0038850412387088,-0.0038850412387088,-0.0038850412387088,-0.0038850412387088,0.0,0.0,-0.0038850412387088,-0.0038850412387088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-28 12:00:00,0.0,0.0,-0.0145596224619599,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2020-04-28 16:00:00,-0.0091822795340387,-0.0091822795340387,-0.0068587590562472,-0.0102743248212927,0.0,-0.0141578645163318,-0.0178639464172052,-0.0178639464172052,0.0,0.0,0.0,-0.0091822795340387,0.0,0.0,,,,,,,,,,,,,,,,,,,
2020-04-28 20:00:00,-0.002,-0.002,-0.0043920103962207,,,,,,,,0.0,-0.002,,,,,,,,,,,,,,,,,,,,,
2020-04-29 00:00:00,0.0,0.0,-0.0064773585812982,0.0147785757400777,0.0,0.0001887048324877,0.0044662823500093,0.0044662823500093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-29 04:00:00,0.0,0.0,-0.002,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2020-04-29 08:00:00,0.0,0.0048780915897943,-0.0005761832952969,0.0041100036449091,0.0,-0.0043780799939918,-0.0019999999999999,-0.0019999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2020-04-29 12:00:00,0.0,-0.002,-0.0034130675064829,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2020-04-29 16:00:00,0.0,0.0,-0.0080716268103684,-0.0044083713572473,0.0,-0.0074540848867299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2020-04-29 20:00:00,0.0,0.0,-0.0022776127154878,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2020-04-30 00:00:00,0.0,0.0,-0.002,-0.002,0.0,-0.0226347792194674,-0.0225756182628758,-0.0225756182628758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-30 04:00:00,0.0,-0.0062490164861744,-0.0035643909746182,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2020-04-30 08:00:00,0.0,-0.002,-0.0038033735014521,0.0010654649807694,0.0,0.0081197252644674,0.0067664201199861,0.0067664201199861,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2020-04-30 12:00:00,0.0,0.0,0.0013141979239013,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2020-04-30 16:00:00,0.0,0.0,0.0006566088658105,-0.002,0.0,-0.010207577789141,-0.002,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2020-04-30 20:00:00,0.0,0.0,-0.0045849335175992,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2020-05-01 00:00:00,0.0,0.0,0.001589608511223,0.0,0.0,0.0060968632834775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-01 04:00:00,0.0,0.0,-0.0064109306462404,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2020-05-01 08:00:00,0.0,0.0,-0.002,0.0,0.0,0.0013898191087696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2020-05-01 12:00:00,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2020-05-01 16:00:00,0.0,0.0,0.0,0.0054595605586749,0.0,0.0094335002277369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2020-05-01 20:00:00,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2020-05-02 00:00:00,0.0,0.0,0.0,-0.002,0.0,-0.0025205341426459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-02 04:00:00,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2020-05-02 08:00:00,0.0,0.0,0.0,0.0015919231614948,0.0,-0.0132758704391167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2020-05-02 12:00:00,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2020-05-02 16:00:00,0.0,0.0037475058130338,0.0037475058130338,-0.0073475016781542,0.0,-0.002261576004219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2020-05-02 20:00:00,0.0,-0.0085332712674703,-0.0032115890833048,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2020-05-03 00:00:00,0.0,-0.002,-0.0033750174311847,-0.002,0.0,0.0008621871740852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-03 04:00:00,0.0,0.0,-0.002,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2020-05-03 08:00:00,0.0,0.0,0.0,0.0053885083421945,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2020-05-03 12:00:00,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2020-05-03 16:00:00,0.0,0.0,0.0006249935607983,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2020-05-03 20:00:00,0.0,0.0,-0.000872374971076,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2020-05-04 00:00:00,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-04 04:00:00,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2020-05-04 08:00:00,0.0,0.0,0.0,0.0048618801672948,0.0,0.0007260758498506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2020-05-04 12:00:00,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2020-05-04 16:00:00,0.0,0.0,0.0,-0.002,0.0,0.0074748365199563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2020-05-04 20:00:00,0.0,0.0,0.003843190005662,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2020-05-05 00:00:00,0.0,0.0,-0.0010287157724196,0.0,0.0,-0.0114540834520721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-05 04:00:00,0.0,0.0,-0.002,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2020-05-05 08:00:00,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2020-05-05 12:00:00,0.0,0.0,0.0055596768942402,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2020-05-05 16:00:00,0.0,0.0,-0.005712218195081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2020-05-05 20:00:00,0.0,0.0,-0.002,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2020-05-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0012766250318198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-06 04:00:00,0.0,0.0,-0.0013905748647826,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2020-05-06 08:00:00,0.0,0.0,-0.002,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2020-05-06 12:00:00,0.0,0.0028480285029167,-0.0005696374038713,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2020-05-06 16:00:00,0.0,-0.0019999999999999,-0.0013740211651573,0.0,0.0,-0.0135807878838901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2020-05-06 20:00:00,0.0,0.0,-0.002,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2020-05-07 00:00:00,0.0,0.0,0.0035509985062974,0.001407042123505,0.0,-0.0021628332895714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-07 04:00:00,0.0,0.0,-0.0023787098920625,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2020-05-07 08:00:00,0.0,0.0,-0.002,-0.006526863931788,0.0,-0.0034930608271756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2020-05-07 12:00:00,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2020-05-07 16:00:00,0.0,0.0,-0.0058463474922873,-0.002,0.0,-0.0069018166994657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2020-05-07 20:00:00,0.0,0.0004585234812353,-0.0015414765187646,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2020-05-08 00:00:00,0.0,-0.002,-0.0095844118578254,0.0,0.0,0.0017766483294342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-08 04:00:00,0.0,0.0,-0.0054536935400749,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2020-05-08 08:00:00,0.0,0.0,-0.0077889273376032,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2020-05-08 12:00:00,0.0,0.0,-0.002,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2020-05-08 16:00:00,0.0006103231530743,0.0006103231530743,0.0006103231530743,0.0,0.0,-0.0132302446005024,-0.0088821693440672,-0.0088821693440672,-0.0088821693440672,-0.0088821693440672,0.0021022087068519,0.0021022087068519,-0.0088821693440672,-0.0088821693440672,,,,,,,,,,,,,,,,,,,
2020-05-08 20:00:00,-0.002,0.0049759151579989,0.0049759151579989,,,,,,,,-0.002,-0.002,,,,,,,,,,,,,,,,,,,,,
2020-05-09 00:00:00,0.0,-0.0111977709420333,-0.0111977709420333,-0.0127679256022935,0.0,-0.013510238826646,-0.002,-0.002,-0.002,-0.002,0.0,0.0,-0.002,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-09 04:00:00,0.0,0.0094996219190834,0.0094996219190834,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2020-05-09 08:00:00,0.0,-0.0082581350776029,-0.0082581350776029,0.0068945457799529,0.0,0.0049800964277459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2020-05-09 12:00:00,0.0,-0.002,-0.0021569212201286,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2020-05-09 16:00:00,0.0,0.0,-0.002,-0.0145254262711967,0.0,-0.0158497588928924,-0.0138497588928924,-0.0138497588928924,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2020-05-09 20:00:00,0.0,0.0,-0.0063616041153653,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2020-05-10 00:00:00,0.0,0.0,-0.0025491208058064,-0.0055036031828215,0.0,-0.0030054984308958,-0.0019999999999999,-0.0019999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-10 04:00:00,0.0,0.0028694959158305,0.0136270528017421,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2020-05-10 08:00:00,0.0,0.0154016061410464,0.0087737262704982,-0.0019999999999999,0.0,-0.0019999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2020-05-10 12:00:00,0.0,-0.002,-0.0035403180123722,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2020-05-10 16:00:00,0.0,0.0,-0.002,-0.0119972032425548,0.0,-0.0051175777224067,-0.0051175777224067,-0.0051175777224067,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2020-05-10 20:00:00,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2020-05-11 00:00:00,0.0,-0.0002278883445371,-0.0003504723709127,0.0133103553196622,0.0,-0.002,-0.002,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-11 04:00:00,0.0,-0.002,-0.002,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2020-05-11 08:00:00,0.0,0.0,0.0,-0.0011064639117214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2020-05-11 12:00:00,0.0,0.0007520912012892,-0.001340730878036,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2020-05-11 16:00:00,0.0,-0.002,-0.002,-0.0019999999999999,0.0,0.0046476819830467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2020-05-11 20:00:00,0.0,0.0,-0.0060328304966276,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2020-05-12 00:00:00,0.0,0.0,-0.002,0.0,0.0,-0.0054888896607941,-0.0034888896607941,-0.0034888896607941,-0.0034888896607941,0.0,0.0,0.0,-0.0034888896607941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-12 04:00:00,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2020-05-12 08:00:00,0.0,0.0,-0.0013510380067296,-0.00423073120108,0.0,-0.002,-0.002,-0.002,-0.002,0.0,0.0,0.0,-0.002,0.0,,,,,,,,,,,,,,,,,,,
2020-05-12 12:00:00,0.0,0.0037661581749274,0.0017661581749274,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2020-05-12 16:00:00,0.0,-0.002,-0.002,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2020-05-12 20:00:00,0.0,0.0,0.0051131474250318,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2020-05-13 00:00:00,0.0,0.0,0.0008890917926217,0.0,0.0,0.0,0.0,0.0065432615584413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-13 04:00:00,0.0,0.0,-0.002,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2020-05-13 08:00:00,0.0,0.0,-0.0040553360386384,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2020-05-13 12:00:00,0.0,0.0,0.0069496309545101,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2020-05-13 16:00:00,0.0,0.0010015282788823,-0.0009984717211176,-0.0029842433817432,0.0,-0.0023361494959492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2020-05-13 20:00:00,0.0,-0.002,-0.002,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2020-05-14 00:00:00,0.0,0.0,0.0,-0.002,0.0,-0.0144216171814197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-14 04:00:00,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2020-05-14 08:00:00,0.0,0.0,0.0,0.0,0.0,-0.0089315743304452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2020-05-14 12:00:00,0.0,0.0,0.001401847330852,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2020-05-14 16:00:00,0.0,0.0,0.0014019152739833,0.0,0.0,-0.0010356150415722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2020-05-14 20:00:00,0.0,0.0,-0.002,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2020-05-15 00:00:00,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-15 04:00:00,0.0,0.0,0.0044381601103752,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2020-05-15 08:00:00,0.0,0.0,0.0126409089669296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2020-05-15 12:00:00,0.0,0.0,-0.0019988885865535,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2020-05-15 16:00:00,0.0,0.0,-0.002,0.0,0.0,-0.0053707297775617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2020-05-15 20:00:00,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2020-05-16 00:00:00,0.0,0.0,-0.0065701968026821,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-16 04:00:00,0.0,0.0,-0.0027369134101505,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2020-05-16 08:00:00,0.0,0.0,-0.0019999999999999,-0.0050278087574878,0.0,-0.0042400102064247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2020-05-16 12:00:00,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2020-05-16 16:00:00,0.0,0.0,0.0,-0.002,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2020-05-16 20:00:00,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2020-05-17 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-17 04:00:00,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2020-05-17 08:00:00,0.0,0.0,-0.0032053330657734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2020-05-17 12:00:00,0.0,0.0,-0.002,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2020-05-17 16:00:00,0.0,0.0,-0.005283532719955,-0.0060156271176447,0.0,-0.0024906393044165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2020-05-17 20:00:00,0.0,0.0,-0.002,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2020-05-18 00:00:00,0.0,0.0,0.0,-0.002,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-18 04:00:00,0.0,0.0,0.0005084543524553,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2020-05-18 08:00:00,0.0,0.0,-0.002,0.0,0.0,-0.0029130986783743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
